,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,r2_score,slope,res_sqsum,i_index,j_index
431,54690.0,54692.0,54685.0,54705.0,54690.0,54699.0,54676.0,54685.0,54688.0,54697.0,54691.0,54694.0,54698.0,54697.0,54689.0,54701.0,54687.0,54684.0,54699.0,54687.0,54686.0,54681.0,54682.0,54690.0,54690.0,54691.0,54689.0,54689.0,54688.0,54695.0,54687.0,54694.0,54686.0,54692.0,54697.0,54691.0,54686.0,54697.0,54687.0,54680.0,54676.0,54682.0,54691.0,54696.0,54700.0,54687.0,54692.0,54685.0,54691.0,54689.0,54685.0,54696.0,54694.0,54698.0,54686.0,54689.0,0.006117506850765619,-0.029289131920710844,2039.0031784006446,10.0,30.0
432,54507.0,54509.0,54512.0,54519.0,54509.0,54514.0,54510.0,54517.0,54513.0,54519.0,54504.0,54504.0,54511.0,54523.0,54503.0,54511.0,54509.0,54509.0,54512.0,54514.0,54515.0,54517.0,54512.0,54517.0,54519.0,54507.0,54504.0,54509.0,54511.0,54505.0,54514.0,54515.0,54508.0,54513.0,54511.0,54505.0,54521.0,54511.0,54516.0,54508.0,54511.0,54519.0,54504.0,54514.0,54513.0,54520.0,54518.0,54517.0,54510.0,54517.0,54504.0,54512.0,54508.0,54506.0,54518.0,54515.0,0.005348134242296743,0.022727272727272724,1405.425324675175,10.0,31.0
433,54308.0,54309.0,54304.0,54301.0,54303.0,54303.0,54299.0,54310.0,54320.0,54298.0,54305.0,54313.0,54307.0,54312.0,54307.0,54303.0,54304.0,54312.0,54311.0,54307.0,54308.0,54318.0,54319.0,54315.0,54305.0,54315.0,54306.0,54311.0,54307.0,54313.0,54318.0,54314.0,54304.0,54316.0,54307.0,54301.0,54305.0,54315.0,54311.0,54302.0,54308.0,54305.0,54317.0,54321.0,54313.0,54305.0,54313.0,54306.0,54315.0,54314.0,54306.0,54299.0,54317.0,54312.0,54309.0,54309.0,0.054038237028954716,0.08178400546821597,1712.9847231715144,10.0,32.0
434,55198.0,55193.0,55194.0,55200.0,55189.0,55203.0,55193.0,55192.0,55191.0,55184.0,55191.0,55200.0,55192.0,55190.0,55195.0,55201.0,55193.0,55196.0,55191.0,55200.0,55200.0,55185.0,55193.0,55199.0,55192.0,55200.0,55196.0,55192.0,55187.0,55200.0,55205.0,55192.0,55197.0,55205.0,55210.0,55196.0,55199.0,55195.0,55200.0,55199.0,55194.0,55196.0,55189.0,55194.0,55198.0,55195.0,55198.0,55186.0,55204.0,55201.0,55198.0,55187.0,55195.0,55194.0,55191.0,55200.0,0.016941797849492124,0.04272043745727956,1549.2997265892004,10.0,33.0
435,54709.0,54708.0,54715.0,54702.0,54714.0,54721.0,54716.0,54712.0,54707.0,54720.0,54713.0,54725.0,54722.0,54717.0,54709.0,54715.0,54704.0,54716.0,54712.0,54720.0,54711.0,54721.0,54711.0,54714.0,54716.0,54715.0,54718.0,54719.0,54713.0,54717.0,54713.0,54717.0,54715.0,54709.0,54722.0,54713.0,54709.0,54716.0,54712.0,54716.0,54713.0,54716.0,54712.0,54719.0,54719.0,54715.0,54715.0,54709.0,54711.0,54699.0,54721.0,54711.0,54716.0,54715.0,54713.0,54719.0,0.001543020254066052,0.012064251537935753,1377.852802460465,10.0,34.0
436,54847.0,54856.0,54843.0,54855.0,54845.0,54846.0,54845.0,54853.0,54856.0,54853.0,54851.0,54856.0,54845.0,54846.0,54855.0,54850.0,54855.0,54851.0,54852.0,54847.0,54847.0,54857.0,54856.0,54847.0,54853.0,54858.0,54847.0,54856.0,54851.0,54855.0,54850.0,54853.0,54858.0,54858.0,54852.0,54852.0,54853.0,54845.0,54848.0,54849.0,54836.0,54854.0,54859.0,54860.0,54856.0,54861.0,54856.0,54858.0,54853.0,54845.0,54846.0,54845.0,54849.0,54854.0,54856.0,54851.0,0.022192111642689083,0.046787423103212614,1411.0990088856443,10.0,35.0
437,55419.0,55423.0,55418.0,55430.0,55420.0,55429.0,55413.0,55426.0,55416.0,55426.0,55427.0,55421.0,55434.0,55432.0,55422.0,55423.0,55424.0,55431.0,55424.0,55431.0,55429.0,55426.0,55419.0,55425.0,55423.0,55428.0,55422.0,55415.0,55422.0,55426.0,55425.0,55434.0,55431.0,55421.0,55425.0,55432.0,55430.0,55414.0,55426.0,55424.0,55424.0,55430.0,55417.0,55430.0,55434.0,55430.0,55419.0,55422.0,55422.0,55431.0,55427.0,55423.0,55429.0,55420.0,55430.0,55429.0,0.03228955587732907,0.05820232399179768,1485.2800068354945,10.0,36.0
438,54946.0,54955.0,54949.0,54957.0,54945.0,54943.0,54953.0,54953.0,54943.0,54955.0,54952.0,54944.0,54949.0,54957.0,54946.0,54960.0,54951.0,54956.0,54960.0,54949.0,54943.0,54965.0,54950.0,54947.0,54953.0,54947.0,54953.0,54956.0,54952.0,54957.0,54958.0,54961.0,54955.0,54951.0,54951.0,54952.0,54958.0,54950.0,54957.0,54951.0,54956.0,54947.0,54955.0,54948.0,54953.0,54961.0,54956.0,54949.0,54943.0,54950.0,54955.0,54951.0,54961.0,54955.0,54961.0,54956.0,0.06903780114754732,0.08588516746411484,1455.21028708124,10.0,37.0
439,54419.0,54415.0,54420.0,54420.0,54421.0,54422.0,54420.0,54439.0,54423.0,54423.0,54428.0,54423.0,54423.0,54427.0,54430.0,54430.0,54423.0,54421.0,54425.0,54427.0,54418.0,54437.0,54421.0,54419.0,54419.0,54422.0,54436.0,54429.0,54421.0,54418.0,54430.0,54427.0,54431.0,54435.0,54430.0,54429.0,54435.0,54416.0,54430.0,54421.0,54427.0,54432.0,54422.0,54424.0,54422.0,54426.0,54422.0,54424.0,54422.0,54427.0,54419.0,54415.0,54428.0,54431.0,54422.0,54418.0,0.00466298531223075,0.02385509227614489,1777.103144223963,10.0,38.0
440,54805.0,54807.0,54817.0,54814.0,54817.0,54809.0,54811.0,54812.0,54805.0,54809.0,54806.0,54820.0,54812.0,54809.0,54814.0,54813.0,54816.0,54810.0,54812.0,54812.0,54811.0,54822.0,54813.0,54814.0,54812.0,54813.0,54806.0,54819.0,54810.0,54814.0,54811.0,54822.0,54812.0,54810.0,54810.0,54811.0,54821.0,54815.0,54818.0,54816.0,54810.0,54807.0,54821.0,54820.0,54818.0,54809.0,54806.0,54815.0,54823.0,54817.0,54812.0,54810.0,54818.0,54808.0,54804.0,54816.0,0.03392808117851365,0.0544771018455229,1236.2960355432679,10.0,39.0
441,55418.0,55417.0,55423.0,55425.0,55419.0,55420.0,55419.0,55420.0,55423.0,55422.0,55423.0,55420.0,55423.0,55423.0,55422.0,55420.0,55419.0,55420.0,55420.0,55420.0,55419.0,55424.0,55421.0,55422.0,55421.0,55421.0,55421.0,55423.0,55423.0,55419.0,55421.0,55423.0,55420.0,55418.0,55420.0,55425.0,55422.0,55421.0,55424.0,55418.0,55420.0,55419.0,55420.0,55420.0,55421.0,55422.0,55420.0,55420.0,55424.0,55419.0,55419.0,55419.0,55423.0,55420.0,55423.0,55425.0,0.0040784842307873825,0.007723855092276147,213.1272043746115,11.0,0.0
442,56041.0,56043.0,56044.0,56043.0,56039.0,56041.0,56039.0,56041.0,56044.0,56043.0,56040.0,56042.0,56039.0,56045.0,56038.0,56043.0,56040.0,56041.0,56041.0,56042.0,56043.0,56043.0,56040.0,56047.0,56041.0,56042.0,56041.0,56041.0,56044.0,56041.0,56041.0,56043.0,56043.0,56042.0,56041.0,56046.0,56044.0,56041.0,56044.0,56036.0,56040.0,56041.0,56042.0,56042.0,56041.0,56044.0,56042.0,56041.0,56042.0,56041.0,56040.0,56043.0,56043.0,56041.0,56043.0,56042.0,0.0021726398292649662,0.0054340396445659665,198.4072795625203,11.0,1.0
443,55383.0,55382.0,55390.0,55388.0,55386.0,55391.0,55385.0,55386.0,55387.0,55389.0,55388.0,55387.0,55387.0,55389.0,55387.0,55387.0,55384.0,55387.0,55390.0,55388.0,55384.0,55387.0,55388.0,55384.0,55385.0,55388.0,55389.0,55388.0,55389.0,55382.0,55386.0,55392.0,55388.0,55387.0,55387.0,55388.0,55391.0,55386.0,55385.0,55387.0,55386.0,55387.0,55388.0,55389.0,55389.0,55385.0,55388.0,55386.0,55391.0,55387.0,55387.0,55385.0,55386.0,55386.0,55387.0,55390.0,0.011358786448450231,0.01404647983595352,251.2384483937876,11.0,2.0
444,55558.0,55559.0,55564.0,55560.0,55562.0,55561.0,55558.0,55559.0,55561.0,55561.0,55560.0,55564.0,55559.0,55556.0,55560.0,55562.0,55559.0,55557.0,55564.0,55565.0,55561.0,55561.0,55561.0,55560.0,55563.0,55562.0,55561.0,55558.0,55563.0,55555.0,55560.0,55563.0,55559.0,55560.0,55559.0,55561.0,55561.0,55559.0,55560.0,55556.0,55556.0,55560.0,55560.0,55558.0,55562.0,55558.0,55560.0,55560.0,55562.0,55559.0,55560.0,55558.0,55563.0,55563.0,55559.0,55565.0,0.0006159981377910073,-0.003451811346548184,282.8078263841147,11.0,3.0
445,54819.0,54802.0,54822.0,54816.0,54816.0,54814.0,54804.0,54818.0,54809.0,54805.0,54822.0,54815.0,54810.0,54819.0,54817.0,54802.0,54820.0,54802.0,54822.0,54813.0,54814.0,54819.0,54806.0,54819.0,54816.0,54809.0,54812.0,54823.0,54814.0,54816.0,54812.0,54814.0,54814.0,54808.0,54816.0,54809.0,54826.0,54813.0,54817.0,54802.0,54822.0,54818.0,54814.0,54813.0,54817.0,54819.0,54814.0,54812.0,54817.0,54824.0,54812.0,54811.0,54815.0,54816.0,54816.0,54822.0,0.027989589791871716,0.05980861244019138,1817.3817498291403,11.0,4.0
446,55445.0,55439.0,55454.0,55450.0,55452.0,55453.0,55442.0,55461.0,55447.0,55452.0,55452.0,55464.0,55447.0,55461.0,55448.0,55445.0,55453.0,55452.0,55453.0,55446.0,55446.0,55451.0,55440.0,55454.0,55444.0,55462.0,55446.0,55444.0,55452.0,55443.0,55454.0,55450.0,55446.0,55450.0,55449.0,55448.0,55450.0,55444.0,55437.0,55449.0,55461.0,55450.0,55442.0,55452.0,55468.0,55446.0,55451.0,55450.0,55446.0,55445.0,55446.0,55438.0,55444.0,55452.0,55456.0,55463.0,0.0009787977409924098,-0.012679425837320577,2400.6301093640695,11.0,5.0
447,54817.0,54829.0,54812.0,54817.0,54814.0,54817.0,54806.0,54813.0,54832.0,54811.0,54820.0,54816.0,54813.0,54821.0,54825.0,54821.0,54810.0,54817.0,54808.0,54812.0,54812.0,54824.0,54817.0,54826.0,54818.0,54814.0,54810.0,54816.0,54822.0,54820.0,54813.0,54815.0,54822.0,54814.0,54820.0,54815.0,54818.0,54828.0,54824.0,54815.0,54809.0,54808.0,54813.0,54818.0,54812.0,54815.0,54823.0,54805.0,54815.0,54820.0,54805.0,54822.0,54820.0,54824.0,54812.0,54821.0,0.0019442175283010954,-0.016267942583732056,1987.5568010936406,11.0,6.0
448,54836.0,54847.0,54853.0,54846.0,54848.0,54830.0,54844.0,54851.0,54848.0,54843.0,54842.0,54849.0,54847.0,54843.0,54839.0,54841.0,54847.0,54844.0,54846.0,54837.0,54846.0,54847.0,54852.0,54852.0,54840.0,54845.0,54841.0,54844.0,54855.0,54834.0,54848.0,54853.0,54850.0,54840.0,54846.0,54854.0,54835.0,54844.0,54847.0,54836.0,54845.0,54841.0,54841.0,54843.0,54836.0,54837.0,54843.0,54840.0,54834.0,54835.0,54850.0,54838.0,54843.0,54842.0,54844.0,54856.0,0.022080155260421508,-0.05379357484620645,1875.021599453179,11.0,7.0
449,54387.0,54382.0,54382.0,54382.0,54382.0,54386.0,54387.0,54372.0,54382.0,54377.0,54381.0,54377.0,54374.0,54381.0,54376.0,54393.0,54379.0,54383.0,54392.0,54385.0,54379.0,54388.0,54390.0,54385.0,54372.0,54380.0,54383.0,54376.0,54374.0,54382.0,54387.0,54383.0,54376.0,54381.0,54382.0,54385.0,54368.0,54385.0,54382.0,54383.0,54387.0,54384.0,54381.0,54376.0,54378.0,54391.0,54375.0,54384.0,54384.0,54378.0,54382.0,54382.0,54391.0,54379.0,54384.0,54388.0,0.0025510081953263875,0.016302118933697887,1520.2369446342982,11.0,8.0
450,55039.0,55028.0,55033.0,55034.0,55029.0,55043.0,55038.0,55031.0,55038.0,55037.0,55046.0,55051.0,55041.0,55035.0,55030.0,55031.0,55035.0,55042.0,55041.0,55042.0,55030.0,55042.0,55041.0,55042.0,55033.0,55034.0,55031.0,55033.0,55052.0,55035.0,55038.0,55037.0,55043.0,55040.0,55042.0,55038.0,55047.0,55038.0,55045.0,55042.0,55048.0,55038.0,55037.0,55044.0,55039.0,55033.0,55038.0,55040.0,55031.0,55041.0,55033.0,55034.0,55048.0,55046.0,55033.0,55047.0,0.05649062489788392,0.08451811346548188,1745.4754955572166,11.0,9.0
451,55085.0,55092.0,55086.0,55088.0,55100.0,55092.0,55083.0,55088.0,55093.0,55083.0,55089.0,55092.0,55085.0,55086.0,55089.0,55089.0,55084.0,55094.0,55091.0,55083.0,55090.0,55086.0,55087.0,55088.0,55092.0,55088.0,55085.0,55087.0,55091.0,55079.0,55093.0,55096.0,55082.0,55087.0,55089.0,55086.0,55074.0,55091.0,55095.0,55084.0,55092.0,55088.0,55091.0,55091.0,55093.0,55092.0,55084.0,55085.0,55080.0,55078.0,55086.0,55085.0,55086.0,55089.0,55086.0,55087.0,0.03656249007665058,-0.054579630895420374,1148.400307587384,11.0,10.0
452,54641.0,54651.0,54640.0,54647.0,54652.0,54651.0,54642.0,54646.0,54641.0,54647.0,54649.0,54640.0,54639.0,54650.0,54646.0,54646.0,54648.0,54658.0,54661.0,54650.0,54652.0,54655.0,54646.0,54655.0,54643.0,54639.0,54643.0,54649.0,54652.0,54646.0,54652.0,54650.0,54634.0,54646.0,54651.0,54645.0,54639.0,54656.0,54641.0,54638.0,54643.0,54647.0,54658.0,54642.0,54651.0,54649.0,54647.0,54647.0,54632.0,54646.0,54635.0,54648.0,54652.0,54644.0,54649.0,54660.0,0.00014681624687096217,-0.004682159945317838,2184.2328434721258,11.0,11.0
453,55209.0,55201.0,55207.0,55201.0,55208.0,55208.0,55203.0,55209.0,55195.0,55211.0,55199.0,55207.0,55206.0,55203.0,55199.0,55200.0,55207.0,55205.0,55211.0,55208.0,55199.0,55200.0,55207.0,55208.0,55213.0,55202.0,55201.0,55212.0,55198.0,55194.0,55206.0,55202.0,55209.0,55213.0,55201.0,55205.0,55212.0,55203.0,55205.0,55201.0,55198.0,55208.0,55210.0,55201.0,55201.0,55200.0,55200.0,55204.0,55202.0,55204.0,55199.0,55202.0,55208.0,55198.0,55211.0,55215.0,0.0011589760520345216,-0.010287081339712916,1334.291079972776,11.0,12.0
454,55346.0,55344.0,55347.0,55347.0,55354.0,55344.0,55350.0,55359.0,55353.0,55343.0,55355.0,55353.0,55346.0,55351.0,55354.0,55356.0,55344.0,55344.0,55344.0,55360.0,55354.0,55352.0,55357.0,55359.0,55350.0,55346.0,55354.0,55352.0,55355.0,55361.0,55350.0,55353.0,55352.0,55346.0,55344.0,55355.0,55345.0,55342.0,55349.0,55345.0,55353.0,55340.0,55349.0,55346.0,55349.0,55351.0,55342.0,55346.0,55352.0,55341.0,55352.0,55352.0,55353.0,55349.0,55339.0,55352.0,0.022175191732705657,-0.048291182501708815,1504.435850991104,11.0,13.0
455,55120.0,55127.0,55122.0,55128.0,55120.0,55127.0,55126.0,55116.0,55116.0,55131.0,55126.0,55128.0,55128.0,55131.0,55120.0,55122.0,55121.0,55122.0,55123.0,55122.0,55131.0,55133.0,55128.0,55131.0,55139.0,55125.0,55123.0,55122.0,55125.0,55121.0,55138.0,55128.0,55127.0,55131.0,55136.0,55121.0,55127.0,55119.0,55121.0,55117.0,55117.0,55128.0,55128.0,55118.0,55129.0,55117.0,55128.0,55129.0,55121.0,55127.0,55127.0,55132.0,55126.0,55131.0,55126.0,55129.0,0.015202831821412466,0.040669856459330155,1567.5157211208318,11.0,14.0
456,54718.0,54729.0,54728.0,54725.0,54720.0,54729.0,54720.0,54730.0,54725.0,54727.0,54724.0,54725.0,54721.0,54721.0,54728.0,54717.0,54734.0,54725.0,54721.0,54732.0,54718.0,54725.0,54726.0,54723.0,54718.0,54715.0,54722.0,54714.0,54720.0,54728.0,54729.0,54727.0,54721.0,54731.0,54719.0,54717.0,54726.0,54725.0,54731.0,54715.0,54717.0,54724.0,54716.0,54722.0,54728.0,54724.0,54718.0,54723.0,54723.0,54729.0,54717.0,54724.0,54726.0,54719.0,54721.0,54728.0,0.022234464361056028,-0.04463431305536569,1281.7109364318499,11.0,15.0
457,54174.0,54171.0,54171.0,54177.0,54167.0,54163.0,54164.0,54174.0,54180.0,54167.0,54175.0,54165.0,54165.0,54164.0,54170.0,54173.0,54175.0,54161.0,54181.0,54175.0,54168.0,54173.0,54167.0,54176.0,54170.0,54163.0,54171.0,54175.0,54168.0,54168.0,54182.0,54162.0,54162.0,54175.0,54178.0,54167.0,54171.0,54180.0,54168.0,54179.0,54164.0,54174.0,54173.0,54179.0,54164.0,54172.0,54174.0,54174.0,54173.0,54190.0,54170.0,54171.0,54172.0,54172.0,54175.0,54170.0,0.037220570242678774,0.069377990430622,1821.5099111415832,11.0,16.0
458,54850.0,54855.0,54853.0,54854.0,54860.0,54859.0,54857.0,54859.0,54863.0,54859.0,54853.0,54860.0,54857.0,54851.0,54853.0,54860.0,54852.0,54851.0,54862.0,54864.0,54847.0,54853.0,54856.0,54850.0,54851.0,54851.0,54853.0,54860.0,54856.0,54853.0,54857.0,54857.0,54860.0,54866.0,54848.0,54856.0,54858.0,54860.0,54858.0,54853.0,54859.0,54862.0,54858.0,54869.0,54856.0,54866.0,54854.0,54851.0,54855.0,54854.0,54866.0,54860.0,54863.0,54847.0,54850.0,54861.0,0.021104999642123756,0.045386192754613815,1397.7921394395933,11.0,17.0
459,54780.0,54778.0,54785.0,54789.0,54784.0,54785.0,54783.0,54786.0,54785.0,54799.0,54784.0,54792.0,54786.0,54787.0,54782.0,54783.0,54789.0,54788.0,54791.0,54787.0,54779.0,54790.0,54787.0,54788.0,54787.0,54778.0,54788.0,54782.0,54780.0,54776.0,54789.0,54795.0,54786.0,54778.0,54787.0,54789.0,54783.0,54790.0,54789.0,54783.0,54793.0,54779.0,54781.0,54793.0,54792.0,54774.0,54798.0,54786.0,54782.0,54779.0,54791.0,54788.0,54786.0,54793.0,54776.0,54779.0,2.6478954090469742e-05,-0.0017429938482570048,1678.5091250856153,11.0,18.0
460,54897.0,54901.0,54906.0,54915.0,54914.0,54922.0,54905.0,54914.0,54920.0,54913.0,54917.0,54909.0,54913.0,54913.0,54910.0,54918.0,54915.0,54910.0,54917.0,54916.0,54910.0,54913.0,54913.0,54920.0,54907.0,54917.0,54911.0,54921.0,54911.0,54918.0,54921.0,54923.0,54918.0,54918.0,54907.0,54906.0,54911.0,54909.0,54916.0,54907.0,54920.0,54915.0,54911.0,54917.0,54911.0,54912.0,54912.0,54914.0,54914.0,54917.0,54919.0,54917.0,54907.0,54917.0,54915.0,54916.0,0.049259871224066276,0.07163362952836631,1448.927956254523,11.0,19.0
461,54731.0,54735.0,54738.0,54727.0,54731.0,54728.0,54733.0,54733.0,54736.0,54745.0,54729.0,54737.0,54736.0,54740.0,54733.0,54730.0,54733.0,54735.0,54735.0,54740.0,54736.0,54737.0,54736.0,54743.0,54735.0,54732.0,54736.0,54745.0,54732.0,54731.0,54743.0,54747.0,54734.0,54741.0,54733.0,54738.0,54739.0,54736.0,54734.0,54731.0,54737.0,54737.0,54736.0,54745.0,54733.0,54735.0,54740.0,54735.0,54736.0,54745.0,54734.0,54739.0,54743.0,54735.0,54735.0,54740.0,0.10962117359520829,0.09258373205741628,1018.5774777851818,11.0,20.0
462,55315.0,55320.0,55320.0,55326.0,55315.0,55321.0,55313.0,55321.0,55314.0,55311.0,55318.0,55305.0,55312.0,55308.0,55319.0,55311.0,55317.0,55316.0,55314.0,55326.0,55313.0,55317.0,55318.0,55323.0,55317.0,55318.0,55323.0,55318.0,55325.0,55311.0,55317.0,55326.0,55314.0,55313.0,55308.0,55313.0,55312.0,55315.0,55313.0,55312.0,55315.0,55308.0,55315.0,55318.0,55312.0,55317.0,55312.0,55317.0,55319.0,55323.0,55313.0,55317.0,55313.0,55313.0,55315.0,55322.0,0.0103794839913246,-0.029767600820232387,1236.0183526999072,11.0,21.0
463,54611.0,54609.0,54604.0,54603.0,54606.0,54608.0,54613.0,54617.0,54604.0,54607.0,54619.0,54613.0,54597.0,54610.0,54605.0,54611.0,54611.0,54605.0,54612.0,54609.0,54605.0,54614.0,54607.0,54612.0,54609.0,54606.0,54612.0,54612.0,54613.0,54608.0,54612.0,54604.0,54613.0,54613.0,54604.0,54610.0,54612.0,54606.0,54609.0,54606.0,54606.0,54614.0,54610.0,54609.0,54612.0,54605.0,54606.0,54617.0,54619.0,54610.0,54613.0,54599.0,54609.0,54612.0,54608.0,54602.0,0.0018709282490995127,0.01196172248803828,1116.7638414218645,11.0,22.0
464,55618.0,55620.0,55630.0,55626.0,55628.0,55633.0,55620.0,55625.0,55623.0,55627.0,55632.0,55634.0,55620.0,55633.0,55625.0,55630.0,55620.0,55630.0,55637.0,55624.0,55627.0,55619.0,55639.0,55625.0,55624.0,55633.0,55621.0,55620.0,55628.0,55621.0,55625.0,55639.0,55628.0,55618.0,55629.0,55625.0,55627.0,55618.0,55622.0,55623.0,55637.0,55632.0,55635.0,55636.0,55621.0,55632.0,55615.0,55629.0,55630.0,55629.0,55625.0,55630.0,55629.0,55627.0,55631.0,55627.0,0.014141724259663313,0.042276144907723884,1822.834347231816,11.0,23.0
465,54807.0,54809.0,54814.0,54802.0,54801.0,54816.0,54803.0,54805.0,54803.0,54804.0,54799.0,54820.0,54807.0,54810.0,54809.0,54805.0,54796.0,54798.0,54800.0,54807.0,54796.0,54812.0,54809.0,54820.0,54808.0,54806.0,54808.0,54799.0,54808.0,54796.0,54813.0,54808.0,54807.0,54817.0,54807.0,54805.0,54812.0,54812.0,54806.0,54808.0,54798.0,54810.0,54800.0,54804.0,54803.0,54807.0,54799.0,54799.0,54806.0,54810.0,54804.0,54808.0,54797.0,54801.0,54805.0,54805.0,0.019579581131662915,-0.049419002050580994,1789.127204374877,11.0,24.0
466,54545.0,54547.0,54560.0,54558.0,54554.0,54555.0,54558.0,54556.0,54548.0,54558.0,54554.0,54562.0,54561.0,54549.0,54549.0,54558.0,54553.0,54548.0,54546.0,54553.0,54556.0,54559.0,54562.0,54558.0,54565.0,54562.0,54549.0,54560.0,54568.0,54561.0,54557.0,54561.0,54562.0,54563.0,54565.0,54556.0,54558.0,54549.0,54560.0,54549.0,54565.0,54555.0,54558.0,54557.0,54555.0,54548.0,54566.0,54559.0,54557.0,54556.0,54557.0,54564.0,54555.0,54558.0,54553.0,54563.0,0.07528652683275339,0.09398496240601503,1587.2706766915787,11.0,25.0
467,54268.0,54267.0,54266.0,54266.0,54273.0,54267.0,54263.0,54260.0,54256.0,54259.0,54270.0,54255.0,54252.0,54262.0,54275.0,54261.0,54270.0,54270.0,54270.0,54258.0,54268.0,54263.0,54259.0,54273.0,54260.0,54274.0,54258.0,54262.0,54260.0,54266.0,54268.0,54271.0,54265.0,54285.0,54266.0,54261.0,54261.0,54269.0,54271.0,54257.0,54255.0,54269.0,54256.0,54266.0,54254.0,54269.0,54256.0,54265.0,54269.0,54262.0,54253.0,54274.0,54270.0,54264.0,54263.0,54262.0,0.002729734583087118,-0.02098427887901572,2353.5578263839143,11.0,26.0
468,54000.0,54005.0,53994.0,54006.0,54000.0,54017.0,54008.0,54010.0,54008.0,53989.0,54015.0,54006.0,53998.0,54005.0,54009.0,54008.0,54012.0,54001.0,53994.0,54009.0,54012.0,54010.0,54001.0,54002.0,53999.0,54010.0,54000.0,54005.0,54017.0,54004.0,54002.0,54003.0,54006.0,54002.0,54006.0,54002.0,54010.0,54004.0,54005.0,54008.0,54000.0,54016.0,54008.0,54006.0,54005.0,54011.0,54005.0,54007.0,54002.0,54010.0,54010.0,54006.0,53996.0,54014.0,54004.0,54000.0,0.008663591709028085,0.03287764866712237,1809.5429938482707,11.0,27.0
469,54750.0,54745.0,54745.0,54753.0,54746.0,54754.0,54741.0,54746.0,54747.0,54757.0,54746.0,54743.0,54744.0,54749.0,54739.0,54745.0,54749.0,54746.0,54750.0,54755.0,54748.0,54743.0,54753.0,54751.0,54753.0,54739.0,54750.0,54750.0,54748.0,54758.0,54755.0,54751.0,54744.0,54748.0,54752.0,54745.0,54751.0,54751.0,54754.0,54752.0,54749.0,54755.0,54738.0,54749.0,54751.0,54758.0,54748.0,54741.0,54749.0,54749.0,54741.0,54747.0,54740.0,54745.0,54750.0,54748.0,0.0003472604481356001,0.0055365686944634385,1290.9801093641222,11.0,28.0
470,55271.0,55269.0,55284.0,55280.0,55279.0,55281.0,55273.0,55279.0,55279.0,55278.0,55278.0,55277.0,55282.0,55275.0,55282.0,55269.0,55274.0,55283.0,55283.0,55285.0,55280.0,55278.0,55286.0,55279.0,55272.0,55281.0,55281.0,55285.0,55282.0,55281.0,55280.0,55281.0,55277.0,55286.0,55280.0,55275.0,55276.0,55277.0,55278.0,55280.0,55265.0,55279.0,55275.0,55277.0,55278.0,55283.0,55277.0,55274.0,55275.0,55281.0,55278.0,55275.0,55282.0,55278.0,55275.0,55280.0,0.0003498424223713492,-0.0049213943950786225,1012.5028024607697,11.0,29.0
471,55174.0,55178.0,55176.0,55180.0,55172.0,55178.0,55176.0,55179.0,55181.0,55178.0,55173.0,55186.0,55174.0,55175.0,55173.0,55175.0,55170.0,55168.0,55183.0,55175.0,55181.0,55184.0,55174.0,55185.0,55177.0,55169.0,55178.0,55173.0,55186.0,55177.0,55176.0,55184.0,55188.0,55175.0,55186.0,55177.0,55177.0,55187.0,55179.0,55179.0,55184.0,55176.0,55171.0,55175.0,55181.0,55170.0,55179.0,55176.0,55177.0,55181.0,55174.0,55172.0,55178.0,55177.0,55177.0,55174.0,0.0011750726493594543,0.00997949419002051,1238.4715652771265,11.0,30.0
472,54579.0,54582.0,54581.0,54586.0,54578.0,54581.0,54573.0,54575.0,54576.0,54585.0,54587.0,54585.0,54576.0,54582.0,54585.0,54577.0,54588.0,54584.0,54590.0,54593.0,54588.0,54577.0,54584.0,54585.0,54588.0,54590.0,54586.0,54587.0,54592.0,54590.0,54587.0,54593.0,54580.0,54584.0,54581.0,54593.0,54593.0,54583.0,54590.0,54579.0,54581.0,54587.0,54582.0,54584.0,54574.0,54584.0,54583.0,54579.0,54589.0,54582.0,54587.0,54580.0,54584.0,54589.0,54580.0,54586.0,0.03849154373990937,0.06138072453861927,1376.8801093644497,11.0,31.0
473,54859.0,54865.0,54869.0,54872.0,54867.0,54875.0,54858.0,54881.0,54868.0,54864.0,54862.0,54877.0,54870.0,54867.0,54866.0,54869.0,54870.0,54871.0,54870.0,54863.0,54874.0,54873.0,54867.0,54877.0,54872.0,54872.0,54876.0,54876.0,54870.0,54867.0,54876.0,54873.0,54872.0,54867.0,54867.0,54866.0,54868.0,54859.0,54872.0,54876.0,54863.0,54874.0,54859.0,54865.0,54867.0,54870.0,54866.0,54866.0,54870.0,54863.0,54857.0,54872.0,54871.0,54874.0,54869.0,54872.0,0.0007947336145418538,-0.009125085440874899,1531.6210868082383,11.0,32.0
